model,dataset,topic_id,doc_id,doc_text_short
Top2Vec,UGC:clean_text,0,785,"בכל מקרה מכבי עולה לשלב הבא. מקום רביעי או חמישי זה לא משנה.. מתאונות נהרגים יותר ונפצעים אלפים, אז איפה השיקול דעת בכל ההנחיות המוגזמות האלה? אלא אם כן משרד הבריאות חושב שהמוות הוא בעיה ואז יש להפסיק מיד את הלידות כי מי שלא נולד לא מת!"
Top2Vec,UGC:clean_text,0,1810,"יהיה בסדר . צריך לעשות לכולם בדיקות דם לפני החזרה למקומות העבודה והלימודים..אם מישהו נדבק, להעבירו ישר לתל השומר לבידוד נוסף שלא תלוי בזמן לפחות חודש.החלמאות חוגגת בריבוע!!!משרד הבריאות מוציא הזהרות כאלו יש פה מגפה רצינית..מבקש לא להתקהל , אז מה זה בתה ס לא התקהלות??"
Top2Vec,UGC:clean_text,1,1840,"יישר כח ירון . תודה על קצת שפיות , פחות איומים ופחות הפחדות דוקטור. גם מחזקת את ידיו של בר סימן טוב. רואים שהוא דואג והוא נקלע למערכת בריאות קשה ללא משאבים.שיהיה בהצלחה גדולה לכולם . אמן"
Top2Vec,UGC:clean_text,1,2138,כשנולדים עשירים מקבלים אופי של עשיר . ג ורגינה ויובל אתם משפחה מקסימה. היוזמה המחשבה ההתמדה והרצון הטוב שלך לסייע במצב של משבר מרגיש לי כמו שליחה ציונית ועזרה הומניטרית את זן מיוחד שנקרא הון אנושי הלוואי וירבו כמותך. נהנתי לקרוא את הכתבה אחרי החדשות של היום את הדבר הכי מספק ממלא ומכיל ששימח את ליבי. חיזקי ואימצי עלי והצליחי!!!
Top2Vec,UGC:clean_text,1,1591,זה מעשה סימלי יפה מאד. רעיון חזק . כל הכבוד לביבי ושרה.מעשה יפה שמקרב בין לבבות בם אם הם אדישים או חוטאים !! אין על העם שלנו למרות כל הביקורות ולשון הרע שמפיצים כאן.יישר כוח ובריאות לכולנו.
Top2Vec,UGC:lemma_text,0,3391,קל כתב אפשרות מצב חירום טוחן ביבי ביבי חלאס איפה טייקון מחזיק הון מדינה יום תרומה שכר מנכ
Top2Vec,UGC:lemma_text,0,3392,קל כתב אפשרות מצב חירום טוחן ביבי ביבי חלאס איפה טייקון מחזיק הון מדינה יום תרומה שכר מנכ
Top2Vec,UGC:lemma_text,0,3738,האט טיסה רכבת ראש ממשלה שר חבר כנסת בא לימד זכות מצב עצם תפקיד עמד ציבור נאמר עושק אמיתי ציבור ישראל נאנק פרנסה ישב ספון בית קופה ריק מאיים חדשה בוקר די מספיק עייף ראוי אמון שבגד ציבור שלם עכשיו דוחף אצבע עין די
Top2Vec,UGC:lemma_text,1,3407,קשקוש יום פורסם ברצלונה הציע ניימאר רב קבוץ כדורגל מפסיד כסף הגיע זמן ניהל קבוצה אחוז הכנסה הולך שכר שחקן
Top2Vec,UGC:lemma_text,1,2558,מדהים ואו איזה הפתעה אירח משחק היורוליג נותר סיום עונה קהל שחקן הוטס עולם עיר מטוס פרטי השכיר הנהלה היורוליג התאמן שם שלושה שבוע התחיל משחק זמן נערך בדיקה קורונה שחקן שופט צוות נערך מוסקבה אתונה הצליח אימץ
Top2Vec,UGC:lemma_text,1,416,שחקן מוכן קיצץ שכר אלונה קבוצה המתין שנה שנה קיבל שוב גביע היסטוריה משקר חוזר עצם אליפות גביע חד
