model,dataset,topic_id,doc_id,doc_text_short
C-Top2Vec,Wiki_clean_text_v2,66,4735,גותיק מאנגלית סדרת משחקי מחשב מסוגת משחקי תפקידים שפותחה ידי החברה והופצה ידי חברת ההפצה הגרמנית רקע בשנת יצא לאור המשחק הראשון שזכה להצלחה רבה בקרב שחקני משחקי התפקידים בשנת יצא המשחק השני ולאחר זמן קצר החברה הוציאה התוסף למשחק השני בשנת יצא לאור הכותר השלישי בסדרה ספין אוף המשחק פורסם בשנים המשחק שייך לסוגת משחקי התפקידים הממוחשבים כאשר היחוד שלו בשיטת צבירת הניסיון הדמויות במשחקים דומים הדמות ש
C-Top2Vec,Wiki_clean_text_v2,67,3127,נפתלי מנשה נפתלי מנשה נולד בפברואר קריין ותיק מגיש ועורך חדשות בקול ישראל הגיש תוכניות רבות ברשתות השונות קול ישראל ובכלל חדשות תוכניות מוזיקה ברשת ובקול המוסיקה תוכניות אקטואליה ברשת ותוכניות נוער ותעודה ברשת מתחילת מנשה משמש עורך חדשות לצד הגשה תוכניות ברשת ובהן התוכנית ג'יגה אינטרנט מדע וטכנולוגיה סקירת עיתוני הבוקר ועריכה והגשה מסגרות שידור מיוחדות משנת אחראי התוכן באתר האינטרנט רשת הקמת תאגיד
C-Top2Vec,Wiki_clean_text_v2,67,180,ילקוט הר עים כתב עת ספרותי שנתון שיצא לאור בין השנים תש תש ארבע חוברות יצאו לאור בטרם נסגר ילקוט הרעים נקבצו לראשונה יצירות שלימים כונו דור הפלמ סופרים ומשוררים שחלקם ילידי הארץ וחלקם עלו לארץ כילדים וכנערים היוזמים והעורכים שלמה טנאי ומשה שמיר בין המשתתפים בכתב העת עוזר רבין ושלמה טנאי אמיר גלבע בנ גלאי משה שמיר יגאל מוסינזון נתן שחם דן בן אמוץ משה הרפז הלל ואחרים בכתב העת פרסמו שיריהם סיפוריהם ו
C-Top2Vec,Wiki_clean_text_v2,67,663,סימן קריאה כתב עת ספרותי שהציג עצמו רבעון מעורב לספרות העורך והמייסד מנחם פרי תחילה יחד מאיר ויזלטיר שפרש לאחר הגיליון הראשון היסטוריה החוברת הראשונה סימן קריאה יצאה לאור בסוף שנת תוך זמן קצר הפך הרבעון לשנתון אך המשיך כתב עת י לספרות ולחקר הספרות לשנת עת פורסמה החוברת האחרונה בכתב העת נדפסו שירים וקטעי פרוזה במקור ובתרגום מסות מחקריות בענייני ספרות ותורת הספרות בחלק משנותיו שימשו בו כעורכי משנה נ
C-Top2Vec,Wiki_clean_text_v2,68,3272,רבקה משקה עבד אברהם ואת גמליו אלכסנדר קבנל טקסט רבקה אוחזת בחבל ובכד מים ריפרודוקציה לציור הנרי רילאנד רבקה אוחזת בחבל ובכד מים ריפרודוקציה לציור הנרי רילאנד דמות מקראית המופיעה בספר בראשית השנייה בארבע האמהות ישראל בתו בתואל ואחות לבן הארמי אשתו יצחק יעקב ועשו אביה רבקה בנו נחור אחי אברהם מכאן שאביה רבקה בן דודו יצחק המקור העיקרי לידע רבקה המסופר בספר בראשית ומדרשי חז העוסקים בסיפורים רבקה נזכרת 
C-Top2Vec,Wiki_clean_text_v2,68,2762,שרי נלקחת פרעה בשל יופייה ג'יימס טיסו במקור המכונה במסורת היהודית שרה אמנו דמות מקראית שהייתה אשת אברהם והראשונה מבין ארבע האמהות ולפי המדרש והתלמוד נביאה ילדה יצחק בגיל מאוחר וסיפורה מופיע בתורה בספר בראשית פרקים שרה נחשבת באופן מסורתי לאישה יפה במיוחד פי ספרות חז שרה מתוארת כאחת מארבע הנשים היפות בכל הזמנים יחד אביגיל רחב ואסתר מגילה טו עוד פי המדרש מתוארת כחמה זורחת קורות חייה בגיל הצטרפה שרי מ
C-Top2Vec,Wiki_clean_text_v2,68,2001,אברהם מארח המלאכים בזמן ששרה מאזינה לדבריהם וצוחקת ציור דומניקו פיאסלה מהמאה לספירה המלאכים בתמונה בעלי כנפיים יושבים אברהם סביב לשולחן ותחת העץ וסועדים הצייר הלביש הדמויות בבגדי התקופה שלו עצמו ואת שרה בבית במקום באוהל פרשת פרשת השבוע הרביעית בספר בראשית לפי החלוקה לפרקים מתחילה ומסתיימת הפרשה עוסקת בהמשך תיאור קורות חייו אברהם אבינו לאחר ברית המילה שבפרשה הקודמת הפרשה מספרת הבשורה לשרה ואברהם שי
C-Top2Vec,Wiki_clean_text_v2,69,4156,יום הפועלים הבין לאומי ובשמו הידוע אחד במאי מצוין במאי כביטוי לסולידריות בין ארגוני עובדים וכביטוי למאבק למען תנאי עבודה טובים יום אחד מסמליו ה יים הסוציאליזם מקורו החג בהפגנות שנערכו בקנדה ובארצות הברית בשנות וה המאה בדרישה להגביל יום העבודה שעות כיום מצוין ברוב מדינות העולם באופן כלשהו בעיקר במדינות מערב אירופה צרפת גרמניה ועוד באמריקה הלטינית ברזיל מקסיקו ועוד ובמדינות סוציאליסטיות וקומוניסטיות
C-Top2Vec,Wiki_clean_text_v2,69,124,הפגנה בגרמניה נגד הנהגת שכר לימוד באוניברסיטאות הפגנה יציאה הרחובות תוך הכרזת ססמאות והנפת שלטים זוהי דרך קבוצת אנשים להביע באופן פומבי דעתה ובפרט מחאתה בנושא מסוים ההפגנה מהווה מימוש חופש הביטוי וחופש ההתארגנות תיתכן הפגנה אדם אחד שאז נקראת הפגנת יחיד הפגנות נערכות פעמים רבות בכיכרות יות במקומות בעלי משמעות סמלית הערכות מספר המשתתפים בהפגנה מציגות תוצאות שונות לעיתים קרובות מקור להערכת כמות המשתת
C-Top2Vec,Wiki_clean_text_v2,69,2212,טקסט מפגינות ביום האישה הבינלאומי בשנת מול מצודת זאב בתל אביב אוסף דן הדני הספרייה הלאומית מפגינות ביום האישה הבין לאומי בשנת מול מצודת זאב בתל אביב אוסף דן הדני הספרייה הלאומית יום האישה הבין לאומי במקור יום הנשים הבינלאומי במקור יום הפועלות הבינלאומי מצוין במרץ מדי שנה שורשיו בראשית המאה והוא מצוין באופן רשמי באותו תאריך מדי שנה החל במדינות קומוניסטיות וסוציאליסטיות והחל במדינות נוספות בעידוד הא
C-Top2Vec,Wiki_clean_text_v2,70,148,טנק מרכבה סימן חטיבה בעת ביצוע ירי בתותח טנק מרכבה סימן חטיבה מערכת הגנה אקטיבית לטנקים מעיל רוח במהלך מבצע צוק איתן חטיבה המכונה עוצבת עקבות הברזל חטיבת שריון סדירה בצה תחת פיקוד עוצבת הפלדה אוגדה כיום החטיבה מפעילה טנקי מרכבה סימן מערכת הגנה אקטיבית לטנקים מעיל רוח ומערכת ניהול קרב ממוחשבת צי החלה בקליטת טנקים מסוג מרכבה ברק היסטוריה התפתחות הרכב החטיבה החטיבה הוקמה בשנת בסיס גדוד טנקי מגח שלח ג
C-Top2Vec,Wiki_clean_text_v2,70,3438,משה בר כוכבא בריל במרץ בנובמבר אלוף בצה מפקד פיקוד הדרום בין השנים ומנכ רכבת ישראל ביוגרפיה בר כוכבא נולד במרץ לדבורה ומקס בריל בגליציה עלה לארץ ישראל גדל ברחובות והצטרף בנעוריו לאצ בגיל שימש מפקד פלוגה בארגון בתקופת הסזון הוכה בריל ידי אנשי ההגנה בפיקוד מרדכי גור בר כוכבא עוזרו לאורך שנים סרן לימים שלמה פסטרנק צ'צ'ו מאחור סא מיה דרפל מזכירת הפיקוד העליון במלחמת העצמאות שימש כחייל פשוט בין היתר במ
C-Top2Vec,Wiki_clean_text_v2,70,2803,אדן התורן בתמונה ההיסטורית מלחמת העצמאות המנציחה הנפת דגל הדיו במסגרת מבצע עובדה אברהם אדן אברהם באוקטובר בספטמבר מפקד גייסות השריון גי ומפקד פיקוד הדרום שירת בפלמ והיה ממניפי דגל הדיו לקראת סיומה מלחמת העצמאות תולדות חייו אברהם אדן אידלסון נולד בכפר גלעדי בשנת והוא בוגר תיכון חדש בתל אביב התגייס לפלמ במסגרת הכשרה השומר הצעיר ושימש כמדריך ספורט בפלמ זכה לכינוי ברן המקלע ברן שהיה בשימוש הלוחמים השת
C-Top2Vec,Wiki_clean_text_v2,71,1497,הרב יצחק לוי נולד ביוני איש ציבור ישראלי יושב ראש מפד חבר הכנסת ושר בממשלות ישראל ביוגרפיה לוי נולד בעיר קזבלנקה שבמרוקו לאורה ולדניאל יצחק לוי לימים מטעם המפד אחיו הרב שלמה לוי ופרופסור יהודה לוי עלה ארצה בשנת בצעירותו למד בישיבה תיכונית נתיב מאיר ולאחר מכן בישיבת הכותל בירושלים שירת כרב סרן בצה בעל השכלה תיכונית והסמכה לרבנות במקצועו רב ומחנך כיהן בעבר כראש הישיבה התיכונית בית יהודה בכפר מימון מ
C-Top2Vec,Wiki_clean_text_v2,71,4682,דני נוה נולד ביוני פוליטיקאי ישראלי לשעבר חבר הכנסת מטעם הליכוד ושר בממשלות ישראל ואיש עסקים שעמד בראש קרן השקעות בתחומים רפואיים לשעבר יו כלל חברה לביטוח ויו שותפות המו שורטק בדצמבר החל כהונה כנשיא הבונדס ביוגרפיה דני נוה מנהיים נולד בעיר בני ברק ולמד בישיבה התיכונית נתיב מאיר שירת בצה במודיעין חיל האוויר והשתחרר בדרגת רב סמל בשנת סיים לימודים לתואר ראשון בפקולטה למשפטים האוניברסיטה העברית ובשנת 
C-Top2Vec,Wiki_clean_text_v2,71,1228,שמואל הלפרט מכונה שמעלקא נולד בט בשבט ה'תרצ בפברואר איש ציבור ופוליטיקאי ישראלי חרדי איש חסידות ויז'ניץ לשעבר חבר הכנסת מטעם אגודת ישראל ויהדות התורה סגן שר במשרד העבודה והרווחה ובמשרד התחבורה וסגן יושב ראש הכנסת ביוגרפיה הלפרט נולד בעיר קלוז ברומניה אביו הרב לייבוש בר הרב העיר ואסלוי בפלך מולדובה אמו הייתה בתו רבי שמואל שמעלקא מחוסט נכדו רבי מרדכי מנדבורנה בשנת עלה לישראל ומשפחתו התיישבה בתל אביב
C-Top2Vec,Wiki_clean_text_v2,72,1980,מו אן בצרפתית הר לבן מונטה ביאנקו באיטלקית הר לבן דאם בלאנש הגברת הלבנה בצרפתית ההר הגבוה ביותר בהרי האלפים ובאגן הים התיכון ההר השני בגובהו באירופה גובהו מוערך בכ מטרים אך משתנה משנה לשנה במספר מטרים בהתאם למצב האקלים אשר משפיע כמות השלג בפסגתו חלק אחד המון בלאן נמצא בשטחה צרפת במחוז סבואה עילית וחלקו האחר באיטליה במחוז ואל ד'אוסטה שלוש העיירות המקיפות המון בלאן קאורמיור האיטלקית וסן ז'רווה ל'בן 
C-Top2Vec,Wiki_clean_text_v2,72,896,מאיירהופן בגרמנית עיירת נופש בעמק צילרטל שבמדינת טירול אוסטריה מאיירהופן ממוקמת במרחק כשעת נסיעה מעיר הבירה טירול אינסברוק העיירה מציעה מגוון פעילויות ספורט חורפיות וקיציות דוגמת סקי סנובורד טיפוס הרים רכיבה אופניים ומצנחי רחיפה מאיירהופן ממוקמת סמוך לקרחון הינטרטוקס בגרמנית שגובהו מטר ובו הגלישה אפשרית לאורך השנה מאיירהופן נמצאת בין ההרים וא הו שמספקים מסלולי סקי בחורף ומסלולי טיולים ואופניים בקי
C-Top2Vec,Wiki_clean_text_v2,72,2808,שדרת שאנז אליזה מבט מכיכר הקונקורד לכיוון מערב בקצה הרחוק שער הניצחון השדרה מבט משער הניצחון לכיוון מזרח בקצה הרחוק כיכר הקונקורד שאנז אליזה בשמה המלא בצרפתית שדרות שדות האליסיום אחת השדרות ה יות פריז ואחד הרחובות המפורסמים ביותר בעולם שמה נקשר בפריז הזוהרת והאלגנטית והיא אחד מסמליה המובהקים ביותר תיאור השדרה משתרעת לאורך ברובע השמיני היוקרתי פריז תחילתה בכיכר הקונקורד בלב העיר וסופה בשער הניצחון 
C-Top2Vec,Wiki_clean_text_v2,73,2713,השוואה בין מיני הדרומזאוריים דרומאוזאוריים מדעי משפחה דינוזאורים מקבוצת הקלורוזאורים משפחת הדרומאוזאוריים מן הקרובות ביותר לארכאופטריקס ולעופות סימני מעטה נוצות נמצאו במאובני ולוצירפטור מיקרורפטור צ'אנגיורפטור וסינאורניתוזאור בעקבות סברה המקובלת בין הפלאוטנולוגים שכל בני המשפחה שעדיין נמצאו אצלם עדות לנוצות עטויים בנוצות מיון סוג אדזאורוס סוג סוג אורניתודסמוס סוג סוג פירורפטור סוג סוג טיאניורפטור 
C-Top2Vec,Wiki_clean_text_v2,73,217,שלד הומוטריום שנחרבים מדעי תת משפחה נכחדת ממשפחת החתוליים מיניה האחרונים נכחדו זמן קצר לאחר עידן הקרח האחרון תת המשפחה נכללת בקבוצת בעלי ניבי החרב שיניים השנחרבים מתחלקים לארבעה טיפוסים בהתאם לסוג השיניים חלקם בעלי שיניים בצורת פגיון לחתולים שיניים מוארכות וצרות ולרובם גוף מוצק לעומתם ישנם החתולים בעלי השיניים המעוקמות בעלי שיניים קטנות ורחבות גופם גמיש ורגליהם ארוכות טקסונומיה תת משפחה שנחרבים שב
C-Top2Vec,Wiki_clean_text_v2,73,808,צבאי סוף מדעי תת משפחה במשפחת הפריים מיון צבאי סוף סוג קובוס מין קובוס המים מין קובוס שחור רגל מין קובוס המשקפיים תת מין קובוס שחור מין קובוס הנילוס מין קובוס וארדון סוג צבי סוף מין צבי סוף מצוי מין צבי סוף ההרים מין צבי סוף הסוואנה אנטילופה איילית מסווגת לעיתים כשבט בתת המשפחה צבאי סוף
C-Top2Vec,Wiki_clean_text_v2,74,4919,הקבוצה המקומית קבוצת גלקסיות המונה למעלה גלקסיות רובן הגדול גלקסיות ננסיות אשר מושפעות מכוח כבידה הדדי הפועל ביניהן שתי הגלקסיות הגדולות והמסיביות בקבוצה המקומית שביל החלב וגלקסיית אנדרומדה ולכל אחת מהן קשורות גלקסיות לוויין קטנות שמקיפות הקבוצה המקומית חלק מצביר הנקרא צביר הבתולה ומכיל קבוצות גלקסיות וצבירי גלקסיות רבים דיאגרמה תלת ממדית גלקסיות הקבוצה המקומית מבנה ותכולה קוטרה הקבוצה המקומית מיל
C-Top2Vec,Wiki_clean_text_v2,74,4428,צביר הבתולה צביר גלקסיות אוסף גלקסיות רבות אשר מוחזקות ביחד ידי כוח כבידה משותף צביר גלקסיות יכול להכיל בין מאות גלקסיות לבין אלפי גלקסיות אוספים קטנים גלקסיות שמכילים בין גלקסיות בודדות לבין עשרות גלקסיות נקראים קבוצת גלקסיות הגבול בין שני המונחים אינו חד צביר הגלקסיות הקרוב ביותר שביל החלב צביר הבתולה שנמצא במרחק מיליון שנות אור קוטרו צביר הבתולה מיליון שנות אור והוא מכיל למעלה גלקסיות צבירי גלק
C-Top2Vec,Wiki_clean_text_v2,74,2892,ענני מגלן שתי גלקסיות ננסיות אשר נמצאות בקרבת הגלקסיה שביל החלב הגלקסיות קרויות מגלה הארצות המפורסם פרדיננד מגלן הגלקסיות הללו חלק מהקבוצה המקומית ענן מגלן הגדול ענן מגלן הגדול ענן מגלן הגדול גלקסיה ננסית סדורה בולטת בשמי חצי הכדור הדרומי הנראה לעין בלתי מזוינת כחלק נפרד משביל החלב ושייך לקבוצת הגלקסיות הקבוצה המקומית מרחקו ממערכת השמש שנות אור הענן מוכר בוודאות בזמנים קדומים לאנשי דרום כדור הארץ 
C-Top2Vec,Wiki_clean_text_v2,75,4747,בראשי תיבות טכנולוגיית צד שרת מבוססת המאפשרת יצירה דפי וקבצים אחרים בתשובה לבקשות טכנולוגיה מבית סאן מיקרוסיסטמס מאפשרת לקוד ופעולות מוגדרות לשנות וליצור דפים בתשובה לכל בקשה התחביר כולל תגי נוספים הנקראים פעולות המאפשרות לקרוא לפעולות השפה בנוסף הטכנולוגיה מאפשרת יצירה ספריות תגי שיכולות להשתלב תגי רגילים ספריות התגים מאפשרות ליצור יישומי צד שרת שאינן כבולות לשרת ומערכת הפעלה מסוימים דפי מהודרים 
C-Top2Vec,Wiki_clean_text_v2,75,3790,בראשי תיבות בתרגום חופשי פרוטוקול שליטה בצפיפות חבילות מידע פרוטקול שכבת תעבורה מונחה הודעות לשליטה בתעבורת מידע אשר נמצא בפיתוח ידי יישומים אשר עשויים לעשות שימוש לדוגמה ישומי טלפון מבוסס אינטרנט וישומי זרימת מדיה שיש בהם אילוצי זמן שליחת המידע שליטת צפיפות הדרך שבה פרוטוקול רשת מגלה מהי הקיבולת הזמינה ברשת בנתיב מסוים המניע העיקרי בפיתוח הצורך לספק ליישומים דרך סטנדרטית לעבוד שליטה בצפיפות בלי ש
C-Top2Vec,Wiki_clean_text_v2,75,3556,כתובת באנגלית בתרגום חופשי כתובת בקרת גישה למדיה מזהה ייחודי המוטבע רכיב תקשורת לתקשורת נתונים בעת הייצור כתובת מוטבעת בדרך כלל בכרטיס הרשת המחשב במודם כתובות נחשבות כחלק משכבת הקישוריות מודל השכבה הפיזית מודל ונקבעות ידי ארגון בעבר הכתובות בשכבת הקישוריות נקבעו ונוהלו באופן ידני ידי מנהלי הרשת אך פרוטוקול הגדיר תקן לקביעת כתובות ייחודיות תקן הוטמע בהדרגה בפרוטוקולים נוספים בשכבת הקישוריות וכיום מ
C-Top2Vec,Wiki_clean_text_v2,76,256,דוברמן חום אוזניים וזנב קצוצים דוברמן בעת ריצה כלבת דוברמן וגוריה לאחר המלטה ינ דוברמן גזע בתת המין כלב הבית אשר פותח בסביבות שנת בידי הגרמני קרל פרידריך לואיס דוברמן כלבי דוברמן כלבי עבודה ושמירה הנחשבים לאינטליגנטים דרוכים ופעילים מבנה אופי וטיפול הדוברמן נחשב לכלב בגודל בינוני גדול גובהו הממוצע הזכר נע בין ושל הנקבה נע בין משקל שני המינים נע בין למועדוני גידול שונים ישנם סטנדרטים שונים לדוברמן 
C-Top2Vec,Wiki_clean_text_v2,76,3434,טרייר גבעות מערבי באנגלית מכונה ווסטי גזע תת המין כלב הבית מקבוצת הטריירים היסטוריה הגזע מוצאו הווסט היילנד וייט טרייר מסקוטלנד בדומה לקאירן טרייר והסקוטיש טרייר בתחילה הציידים מגדלים מוציאים מקבוצת הגורים הגורים הלבנים ומשתמשים בגורים הכהים בלבד אך לאחר תאונת עבודה בה צייד ירה בטעות בווסט היילנד וייט טרייר שלו שהיה בצבע כהה החליטו להשתמש בכלבים הלבנים שמאוד בולטים במהלך הציד מבנה כללי ואופי כלב ש
C-Top2Vec,Wiki_clean_text_v2,76,1292,רועה הולנדי גזע כלבים שמקורו בהולנד היסטוריה הגזע במאה בהולנד אזורי אחו מגודרים עבור צאן סוסים ובקר כיוון שכבשים אינן בררניות במזונם ואילו סוסים ובקר נלקחו הכבשים לאזורי מרעה בהם צמח צמח הערער הנפוץ בהולנד אשר כשליש מאדמותיה חולית הכבשים שיבחו הקרקע ועל מנת שמערכת ההשבחה תיצלח מובל הצאן מדי יום מהחווה לשטח ובסוף חזרה לחווה כלבי הרועים מובילים העדרים ושומרים עליהם בשטח תפקיד נוסף שהיה לכלבים לשאת מ
C-Top2Vec,Wiki_clean_text_v2,77,2067,ינ מאנגלית קרם מתוק קרוש אך רך שמוגש קר ולרוב נאכל לקינוח פודינג מבוסס לרוב אבקת עמילן ג'לטין אורז ונוזל חלב שמנת לעיתים משתמשים בקצפת במקום שמנת בתוספת חומרי טעם כגון שוקולד וניל ולעיתים הפודינג מבוסס ביצים קיימת אבקת פודינג מוכנה המכילה חומרי טעם שונים וניל שוקו ועוד וחומר מקשה ניתן להכין פודינג במגוון טעמים הטעמים המתוקים דומים לאלה גלידה וכוללים בננה פירות יער אגוזים ועוד קיימים פודינג אורז פו
C-Top2Vec,Wiki_clean_text_v2,77,2693,גו מו נו ביוונית רוטב ומרק מהמטבח היווני העשוי מציר בשרי המועשר באורז ובמיץ לימון המעניק למרק טעם חמוץ המרק בדרך כלל מוסמך באמצעות חלמון ביצה נהוג לקשט מרק בפטרוזיליה מרק נפוץ ביוון ובאזורים בהם מתגוררים יוצאי יוון בצפון אמריקה מרק הדומה לאגריסטדה נפוץ בישראל בקרב יוצאי יוון וטורקיה כרוטב כרוטב האבגולמונו משמש כתוספת למאכלים בסגנון דולמה ולירקות ארטישוק ולבשר צלוי בכמה מטבחים מזרח תיכוניים משמש הא
C-Top2Vec,Wiki_clean_text_v2,77,1620,פאייה ולנסיאנית פאייה פירות ים ספרדית תבשיל אורז במקור מחבל ולנסיה שבספרד שאוכלים במיוחד בימי ראשון ובחגיגת הפאלס ישנן גרסאות רבות למנה מרכיבים שונים מקור השם פאייה בוולנסית משמעו מחבת אולם המנה הפכה כה פופולרית שבספרדית המלה פאייה הפכה נרדף למחבת לפאייה בדרך כלל מוסיפים ירקות ובשר פירות ים שלושת המרכיבים העיקריים המנה אורז זעפרן ושמן זית במסעדות ספרדיות אף הפאייה רשומה בתפריט לפעמים ניתן לקבלה בי
C-Top2Vec,Wiki_clean_text_v2,78,1567,מוזיאון דל בריו בספרדית מוזיאון השכונה מוזיאון בעיר ניו יורק המציג אמנות אמריקה הלטינית והאיים הקריביים המוזיאון נוסד בשנת ונמצא באזור המוזיאנים במנהטן המוזיאון מציג חפצי אמנות מסורתיים אמנות פרה קולומביאנית מאמריקה הלטינית והקריביים והן תערוכות אמנים בני זמננו שמוצאם מאזורים
C-Top2Vec,Wiki_clean_text_v2,78,3207,מוזיאון אנקוסטיה אנגלית אחד מהמוזיאונים הסמית'סוניאן במוזיאון מוצגת ההיסטוריה והתרבות השחורים בארצות הברית המוזיאון ממוקם בעיר וושינגטון בארצות הברית המוזיאון קרוי השכונה בוושינגטון שכונה אנקוסטיה בה הוקם המוזיאון לראשונה בשנת בעת הקמתו מוקם המוזיאון בבית קולנוע ישן שהיה ממוקם בשדרת מרטין לותר קינג הבן המוזיאון הוקם ביוזמת סידני דילן ריפלי מזכיר הסמית'וניאן בין השנים אוספי המוזיאון מתמקדים בשימוש 
C-Top2Vec,Wiki_clean_text_v2,78,3905,בית אהמן מבנה טמפלרי במושבה הגרמנית ירושלים ברחוב דרך בית לחם אשר נבנה ידי האדריכל פרידריך אהמן בשנת אדריכל מאדריכלי בניין אוגוסטה ויקטוריה שעל הר הצופים ובביתו במבנה אוגוסטה ויקטוריה שילב אהמן מאפיינים הסגנון הגרמני האופייני לאותה תקופה סגנון היוגנדשטיל מגדל פינה הבנוי בסגנון ניאו רומנסקי משמש חדר אורחים בקומת הקרקע מגדל אינו אופייני לאדריכלות הטמפלרית אולם ב חזית הבנייה גמלון אופייני לבניה הטמפל
C-Top2Vec,Wiki_clean_text_v2,79,4670,כשלי היסק דדוקציה קבוצה כשלים לוגיים בהם שגיאה בטיעון היסקי שגיאה יכולה לנבוע מכך שישנה שגיאה במבנה הטיעון במילים הסינקטגורמטיות למשל ורק המשמשות בו ישנם שני סוגים כשלי היסק כשלי אי רלוונטיות כשלי ייצוג שגוי כשלי היסק
C-Top2Vec,Wiki_clean_text_v2,79,3904,שגיאות דיווחיות קבוצה כשלים לוגיים שבהם כשלי רטרודוקציה בכשלי רטרודוקציה ההנחה המשנית כלומר התוצאה ההכרזה עובדה נצפית כלשהי כוזבת בגלל תצפית מדויקת ואם בגלל פירוש שגוי שלה ההנחה המשנית כוזבת אנו נדרשים להסביר דבר שלא התרחש מעולם ישנם מספר כשלי שגיאות דיווחיות דיווח יתר העובדות דיווח חסר העובדות שגיאות דיווחיות
C-Top2Vec,Wiki_clean_text_v2,79,4927,הפניה כשל לוגי בקולום
C-Top2Vec,Wiki_clean_text_v2,80,1687,אוניברסיטת ייל באנגלית אוניברסיטה פרטית הנמצאת בניו הייבן קונטיקט ארצות הברית נוסדה בשנת בשם בית הספר הקולגיאלי והיא המוסד להשכלה גבוהה השלישי בקדמותו בארצות הברית וחברה בליגת הקיסוס ייל מהאוניברסיטאות היוקרתיות והסלקטיביות ביותר בעולם חברה באיגוד האוניברסיטאות האמריקניות בברית הבין לאומית לאוניברסיטאות מחקר ובפורום מנהיגי האוניברסיטאות העולמי מוסדותיה הנודעים ביותר פקולטת ייל למדעים ואמנויות בית 
C-Top2Vec,Wiki_clean_text_v2,80,505,אולם הארוחות הרשמיות פיטרהאוס קולג הקולג הראשון אוניברסיטת קיימברידג אוניברסיטת קיימברידג באנגלית ובשמה המלא אוניברסיטת מחקר ציבורית הממוקמת בעיר קיימברידג שבאנגליה סיפור מספר אוניברסיטת קיימברידג הוקמה בשנת ידי קבוצת מלומדים שנאלצו להימלט מאוקספורד לאחר ריב המקומיים אוניברסיטת קיימברידג מהקדומות ומהגדולות שבאוניברסיטאות העולם והשנייה שנוסדה בעולם דובר האנגלית אחרי אוניברסיטת אוקספורד בין אוניברסי
C-Top2Vec,Wiki_clean_text_v2,80,2500,בית הספר למנהל עסקים אוניברסיטת אלטו בפינית בשוודית הגדול בפינלנד שנוסד בשנת בית הספר השני הוותיק למנהל עסקים בפינלנד ואחד מבתי הספר למנהל עסקים הוותיקים במדינות הנורדיות בית הספר הפך לחלק מאוניברסיטת אלטו בינואר ידוע בעבר בית הספר לכלכלה הלסינקי בית הספר לכלכלה ומנהל עסקים הלסינקי ובמהלך בית הספר לכלכלה אוניברסיטת אלטו מבחינת קבלה בית הספר נחשב לבית הספר לעסקים הקשה ביותר בפינלנד בשנת לבית הספר מ
C-Top2Vec,Wiki_clean_text_v2,81,4885,מדגם מייצג כשל לוגי מסוג שגיאות דגימה השייך לקבוצת כשלי היקש בו מגיעים למסקנה היקשית בסיס מקרים שאינם מגוונים מספיק כדי לייצג הקבוצה שביחס אליה מסיקים מסקנות כשל שונה מכשל הכללה חפוזה משום שכאן הדגימה עשויה גדולה מספיק אך עדיין מייצגת הקבוצה הכוללת דוגמאות לשפוט פי האנשים שמצלצלים לתוכנית נתן זהבי רוב הישראלים אוהבים לזכות בעלבונות המכוניות האמריקניות בנויות היטב ושורדות לאורך זמן במדגם מכוניות שנ
C-Top2Vec,Wiki_clean_text_v2,81,2665,צילום מיקרוסקופי כבד שחמת הכבד חולה בשחמת הכבד בטן נפוחה עקב מיימת ועם תופעת ראש מדוזה ורידים בולטים סביב הטבור עקב יתר לחץ דם בווריד שער הכבד ומעבר דם בהשקה שבין וריד שער הכבד לבין הווריד הנבוב התחתון שחמת הכבד באנגלית בשמה המקוצר שחמת מחלה הכבד שבמהלכה הרקמות הכבד נהרסות ומוחלפות ברקמה צלקתית שגורם להפרעה בזרימת הדם תאי הכבד ושיבוש פעילות הכבד המחלה נובעת מסיבוכים דלקת כבד נגיפית מסוג צריכה מופר
C-Top2Vec,Wiki_clean_text_v2,81,2800,היפרבולה היקשית כשל לוגי מסוג שגיאות דגימה השייך לקבוצת כשלי היקש בו מגיעים למסקנה היקשית חזקה מכפי שנתמך בממצאים כשל עשוי ללבוש צורה הכרזה מופרזת ביחס למשמעות הממצאים ביחס למידת הוודאות במשמעותיותם סתם הפרזה בטבעה התופעה הנצפית הפרזות בהצגת חשיבות הממצאים נפוצה למדי במדע ובמיוחד בדיווח ממצאים מדעיים בעיתונות הפופולרית ואצל כתבי מדע לעיתים קרובות מתוך ניסיון להפוך המאמר למעניין עבור הציבור הרחב הה
C-Top2Vec,Wiki_clean_text_v2,82,1843,נחל הבניאס אחד ממקורות המים הכנרת השביל התלוי בנחל חרמון פיקסלים מראה מהנחל בשמורה מעיינות הבניאס והבריכות מהן זורם נחל חרמון בשמורת נחל הבניאס ראשוני האזרחים מבקרים במעיינות הבניאס תחילת יולי מו מכונה אס נחל איתן והוא המזרחי במקורות הירדן כמות מימיו כרבע מכלל נהר הירדן נחל חרמון בשנת גאוגרפיה גאולוגיה והידרולוגיה שטח אגן הניקוז נחל חרמון קמ כולל יובליו והוא כולל חלקים מצפון רמת הגולן ואת הר דובדב
